"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2890","Verify that user can add multiple products to cart and remove one","chromium-tablet","Fri Apr 10 14:11:13 UTC 2026","passed","Fri Apr 10 14:11:15 UTC 2026","Shopping cart functionality","tests/web/shopping.test.ts","",""
"","5081","Verify that user can add multiple products to cart and remove one","firefox-mobile","Fri Apr 10 14:11:26 UTC 2026","passed","Fri Apr 10 14:11:31 UTC 2026","Shopping cart functionality","tests/web/shopping.test.ts","",""
"","364","Verify that pet can be updated successfully with new data","api","Fri Apr 10 14:10:39 UTC 2026","passed","Fri Apr 10 14:10:39 UTC 2026","Update Pet","tests/api/updatePet.test.ts","",""
"","6802","Verify that user can add multiple products to cart and remove one","firefox-desktop","Fri Apr 10 14:11:18 UTC 2026","passed","Fri Apr 10 14:11:24 UTC 2026","Shopping cart functionality","tests/web/shopping.test.ts","",""
"","6898","Verify that user can successfully login and logout","firefox-tablet","Fri Apr 10 14:11:29 UTC 2026","passed","Fri Apr 10 14:11:36 UTC 2026","Login and logout functionality","tests/web/login.test.ts","",""
"","7193","Verify that user can add multiple products to cart and remove one","webkit-desktop","Fri Apr 10 14:11:40 UTC 2026","passed","Fri Apr 10 14:11:48 UTC 2026","Shopping cart functionality","tests/web/shopping.test.ts","",""
"","3300","Verify that user can successfully login and logout","chromium-tablet","Fri Apr 10 14:11:12 UTC 2026","passed","Fri Apr 10 14:11:16 UTC 2026","Login and logout functionality","tests/web/login.test.ts","",""
"","6674","Verify that user can add multiple products to cart and remove one","firefox-tablet","Fri Apr 10 14:11:30 UTC 2026","passed","Fri Apr 10 14:11:36 UTC 2026","Shopping cart functionality","tests/web/shopping.test.ts","",""
"","3101","Verify that user can add multiple products to cart and remove one","chromium-mobile","Fri Apr 10 14:11:12 UTC 2026","passed","Fri Apr 10 14:11:15 UTC 2026","Shopping cart functionality","tests/web/shopping.test.ts","",""
"","3356","Verify that user can add multiple products to cart and remove one","chromium-desktop","Fri Apr 10 14:11:07 UTC 2026","passed","Fri Apr 10 14:11:10 UTC 2026","Shopping cart functionality","tests/web/shopping.test.ts","",""
